date,ticker,rank,name,sector,weight,exists,added_today,dropped_today
2025-05-23,JNPR,137.0,JUNIPER NETWORKS INC,Information Technology,0.12403,1.0,False,False
2025-05-23,K,115.0,KELLANOVA,Consumer Staples,0.17816,1.0,False,False
2025-05-23,KDP,,,,,0.0,False,False
2025-05-23,KEYS,77.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.29399,1.0,False,False
2025-05-23,KMB,,,,,0.0,False,False
2025-05-23,KMX,161.0,CARMAX INC,Consumer Discretionary,0.07653,1.0,False,False
2025-05-23,KO,7.0,COCA-COLA,Consumer Staples,2.32615,1.0,False,False
2025-05-23,KVUE,65.0,KENVUE INC,Consumer Staples,0.36266,1.0,False,False
2025-05-23,LH,121.0,LABCORP HOLDINGS INC,Health Care,0.15859,1.0,False,False
2025-05-23,LII,128.0,LENNOX INTERNATIONAL INC,Industrials,0.14404,1.0,False,False
2025-05-23,LKQ,157.0,LKQ CORP,Consumer Discretionary,0.08394,1.0,False,False
2025-05-23,LNG,57.0,CHENIERE ENERGY INC,Energy,0.40768,1.0,False,False
2025-05-23,LOW,23.0,LOWES COMPANIES INC,Consumer Discretionary,0.97939,1.0,False,False
2025-05-23,LRCX,19.0,LAM RESEARCH CORP,Information Technology,1.10004,1.0,False,False
2025-05-23,LULU,85.0,LULULEMON ATHLETICA INC,Consumer Discretionary,0.27202,1.0,False,False
2025-05-23,MCO,37.0,MOODYS CORP,Financials,0.61015,1.0,False,False
2025-05-23,MELI,,,,,0.0,False,False
2025-05-23,MKC,132.0,MCCORMICK & CO NON-VOTING INC,Consumer Staples,0.14033,1.0,False,False
2025-05-23,MMC,28.0,MARSH & MCLENNAN INC,Financials,0.89094,1.0,False,False
2025-05-23,MOH,134.0,MOLINA HEALTHCARE INC,Health Care,0.137,1.0,False,False
2025-05-23,MRVL,42.0,MARVELL TECHNOLOGY INC,Information Technology,0.55033,1.0,False,False
2025-05-23,MSFT,1.0,MICROSOFT CORP,Information Technology,9.52963,1.0,False,False
2025-05-23,MTD,109.0,METTLER TOLEDO INC,Health Care,0.18574,1.0,False,False
2025-05-23,NDAQ,83.0,NASDAQ INC,Financials,0.28206,1.0,False,False
2025-05-23,NEM,52.0,NEWMONT,Materials,0.48329,1.0,False,False
2025-05-23,NLY,160.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.08129,1.0,False,False
2025-05-23,NOW,,,,,0.0,False,False
2025-05-23,NTAP,,,,,0.0,False,False
2025-05-23,NTRS,119.0,NORTHERN TRUST CORP,Financials,0.16412,1.0,False,False
2025-05-23,NUE,102.0,NUCOR CORP,Materials,0.2054,1.0,False,False
2025-05-23,NVDA,2.0,NVIDIA CORP,Information Technology,9.11017,1.0,False,False
2025-05-23,NXPI,48.0,NXP SEMICONDUCTORS NV,Information Technology,0.51384,1.0,False,False
2025-05-23,OC,152.0,OWENS CORNING,Industrials,0.09011,1.0,False,False
2025-05-23,ODFL,89.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.24758,1.0,False,False
2025-05-23,OKE,59.0,ONEOK INC,Energy,0.39831,1.0,False,False
2025-05-23,PAYX,58.0,PAYCHEX INC,Industrials,0.40096,1.0,False,False
2025-05-23,PEP,11.0,PEPSICO INC,Consumer Staples,1.40065,1.0,False,False
2025-05-23,PGR,15.0,PROGRESSIVE CORP,Financials,1.28233,1.0,False,False
2025-05-23,PHM,,,,,0.0,False,False
2025-05-23,PNC,43.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.53855,1.0,False,False
2025-05-23,PNR,136.0,PENTAIR,Industrials,0.1254,1.0,False,False
2025-05-23,PODD,112.0,INSULET CORP,Health Care,0.1821,1.0,False,False
2025-05-23,POOL,154.0,POOL CORP,Consumer Discretionary,0.08881,1.0,False,False
2025-05-23,PPG,101.0,PPG INDUSTRIES INC,Materials,0.20591,1.0,False,False
2025-05-23,PRU,82.0,PRUDENTIAL FINANCIAL INC,Financials,0.2842,1.0,False,False
2025-05-23,PSX,63.0,PHILLIPS,Energy,0.37111,1.0,False,False
2025-05-23,PWR,60.0,QUANTA SERVICES INC,Industrials,0.39293,1.0,False,False
2025-05-23,RAL,,,,,0.0,False,False
2025-05-23,RF,122.0,REGIONS FINANCIAL CORP,Financials,0.15429,1.0,False,False
2025-05-23,RIVN,150.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.09548,1.0,False,False
2025-05-23,RJF,,,,,0.0,False,False
2025-05-23,ROK,84.0,ROCKWELL AUTOMATION INC,Industrials,0.27583,1.0,False,False
2025-05-23,RPRX,,,,,0.0,False,False
2025-05-23,RVTY,,,,,0.0,False,False
2025-05-23,SJM,,,,,0.0,False,False
2025-05-23,SOLV,158.0,SOLVENTUM CORP,Health Care,0.08375,1.0,False,False
2025-05-23,SPGI,14.0,S&P GLOBAL INC,Financials,1.28432,1.0,False,False
2025-05-23,STE,107.0,STERIS,Health Care,0.1876,1.0,False,False
2025-05-23,STLD,130.0,STEEL DYNAMICS INC,Materials,0.14203,1.0,False,False
2025-05-23,STT,94.0,STATE STREET CORP,Financials,0.22492,1.0,False,False
2025-05-23,SYF,116.0,SYNCHRONY FINANCIAL,Financials,0.17737,1.0,False,False
2025-05-23,TFC,56.0,TRUIST FINANCIAL CORP,Financials,0.41347,1.0,False,False
2025-05-23,TGT,70.0,TARGET CORP,Consumer Staples,0.34457,1.0,False,False
2025-05-23,TRGP,86.0,TARGA RESOURCES CORP,Energy,0.26409,1.0,False,False
2025-05-23,TRMB,114.0,TRIMBLE INC,Information Technology,0.17935,1.0,False,False
2025-05-23,TROW,117.0,T ROWE PRICE GROUP INC,Financials,0.17152,1.0,False,False
2025-05-23,TRV,51.0,TRAVELERS COMPANIES INC,Financials,0.48649,1.0,False,False
2025-05-23,TSCO,100.0,TRACTOR SUPPLY,Consumer Discretionary,0.21065,1.0,False,False
2025-05-23,TSLA,3.0,TESLA INC,Consumer Discretionary,4.84437,1.0,False,False
2025-05-23,TT,31.0,TRANE TECHNOLOGIES PLC,Industrials,0.75815,1.0,False,False
2025-05-23,TTWO,22.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,0.99609,1.0,False,False
2025-05-23,TXN,10.0,TEXAS INSTRUMENT INC,Information Technology,1.69206,1.0,False,False
2025-05-23,ULTA,126.0,ULTA BEAUTY INC,Consumer Discretionary,0.14724,1.0,False,False
2025-05-23,URI,64.0,UNITED RENTALS INC,Industrials,0.36644,1.0,False,False
2025-05-23,USB,45.0,US BANCORP,Financials,0.52995,1.0,False,False
2025-05-23,VEEV,80.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.28732,1.0,False,False
2025-05-23,VLO,73.0,VALERO ENERGY CORP,Energy,0.32391,1.0,False,False
2025-05-23,VLTO,103.0,VERALTO CORP,Industrials,0.20052,1.0,False,False
2025-05-23,VRTX,27.0,VERTEX PHARMACEUTICALS INC,Health Care,0.89355,1.0,False,False
2025-05-23,VZ,4.0,VERIZON COMMUNICATIONS INC,Communication,3.57707,1.0,False,False
2025-05-23,WAT,120.0,WATERS CORP,Health Care,0.16087,1.0,False,False
2025-05-23,WDAY,44.0,WORKDAY INC CLASS A,Information Technology,0.53422,1.0,False,False
2025-05-23,WELL,32.0,WELLTOWER INC,Real Estate,0.73862,1.0,False,False
2025-05-23,WMB,39.0,WILLIAMS INC,Energy,0.56826,1.0,False,False
2025-05-23,WSM,123.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.15051,1.0,False,False
2025-05-23,WST,142.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.11647,1.0,False,False
2025-05-23,WTRG,146.0,ESSENTIAL UTILITIES INC,Utilities,0.1061,1.0,False,False
2025-05-23,WTW,,,,,0.0,False,False
2025-05-23,XYL,92.0,XYLEM INC,Industrials,0.24108,1.0,False,False
2025-05-23,ZBH,127.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.14459,1.0,False,False
2025-05-23,ZTS,38.0,ZOETIS INC CLASS A,Health Care,0.58538,1.0,False,False
2025-05-26,A,91.0,AGILENT TECHNOLOGIES INC,Health Care,0.24305,1.0,False,False
2025-05-26,ADBE,9.0,ADOBE INC,Information Technology,1.86709,1.0,False,False
2025-05-26,ADP,21.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.03461,1.0,False,False
2025-05-26,ADSK,36.0,AUTODESK INC,Information Technology,0.67123,1.0,False,False
2025-05-26,ALLE,149.0,ALLEGION PLC,Industrials,0.09645,1.0,False,False
2025-05-26,ALLY,164.0,ALLY FINANCIAL INC,Financials,0.07152,1.0,False,False
2025-05-26,ALNY,,,,,0.0,False,False
2025-05-26,AMAT,13.0,APPLIED MATERIAL INC,Information Technology,1.34835,1.0,False,False
2025-05-26,AMGN,17.0,AMGEN INC,Health Care,1.15903,1.0,False,False
2025-05-26,AMP,61.0,AMERIPRISE FINANCE INC,Financials,0.38754,1.0,False,False
2025-05-26,AMT,30.0,AMERICAN TOWER REIT CORP,Real Estate,0.78628,1.0,False,False
2025-05-26,ANSS,,,,,0.0,False,False
2025-05-26,APTV,141.0,APTIV PLC,Consumer Discretionary,0.12,1.0,False,False
2025-05-26,ATO,87.0,ATMOS ENERGY CORP,Utilities,0.25995,1.0,False,False
2025-05-26,AVTR,165.0,AVANTOR INC,Health Care,0.07026,1.0,False,False
2025-05-26,AWK,75.0,AMERICAN WATER WORKS INC,Utilities,0.29936,1.0,False,False
2025-05-26,AXON,55.0,AXON ENTERPRISE INC,Industrials,0.4197,1.0,False,False
2025-05-26,AXP,16.0,AMERICAN EXPRESS,Financials,1.27459,1.0,False,False
2025-05-26,BALL,,,,,0.0,False,False
2025-05-26,BBY,144.0,BEST BUY INC,Consumer Discretionary,0.11023,1.0,False,False
2025-05-26,BEN,167.0,FRANKLIN RESOURCES INC,Financials,0.05185,1.0,False,False
2025-05-26,BG,151.0,BUNGE GLOBAL SA,Consumer Staples,0.09032,1.0,False,False
2025-05-26,BIIB,129.0,BIOGEN INC,Health Care,0.14382,1.0,False,False
2025-05-26,BK,50.0,BANK OF NEW YORK MELLON CORP,Financials,0.50087,1.0,False,False
2025-05-26,BKNG,12.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.37954,1.0,False,False
2025-05-26,BKR,79.0,BAKER HUGHES CLASS A,Energy,0.28938,1.0,False,False
2025-05-26,BLK,18.0,BLACKROCK INC,Financials,1.11796,1.0,False,False
2025-05-26,BR,96.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.22296,1.0,False,False
2025-05-26,CAG,159.0,CONAGRA BRANDS INC,Consumer Staples,0.0832,1.0,False,False
2025-05-26,CARR,54.0,CARRIER GLOBAL CORP,Industrials,0.45421,1.0,False,False
2025-05-26,CB,29.0,CHUBB LTD,Financials,0.86866,1.0,False,False
2025-05-26,CBRE,76.0,CBRE GROUP INC CLASS A,Real Estate,0.29486,1.0,False,False
2025-05-26,CCI,68.0,CROWN CASTLE INC,Real Estate,0.3458,1.0,False,False
2025-05-26,CHD,110.0,CHURCH AND DWIGHT INC,Consumer Staples,0.18446,1.0,False,False
2025-05-26,CHRW,155.0,CH ROBINSON WORLDWIDE INC,Industrials,0.08852,1.0,False,False
2025-05-26,CI,34.0,CIGNA,Health Care,0.69917,1.0,False,False
2025-05-26,CLX,135.0,CLOROX,Consumer Staples,0.1268,1.0,False,False
2025-05-26,CMI,69.0,CUMMINS INC,Industrials,0.34492,1.0,False,False
2025-05-26,CNC,95.0,CENTENE CORP,Health Care,0.22314,1.0,False,False
2025-05-26,CNH,153.0,CNH INDUSTRIAL N.V. NV,Industrials,0.08991,1.0,False,False
2025-05-26,COO,138.0,COOPER INC,Health Care,0.12357,1.0,False,False
2025-05-26,CRH,49.0,CRH PUBLIC LIMITED PLC,Materials,0.50533,1.0,False,False
2025-05-26,DAY,166.0,DAYFORCE INC,Industrials,0.0672,1.0,False,False
2025-05-26,DECK,140.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.12007,1.0,False,False
2025-05-26,DFS,,,,,0.0,False,False
2025-05-26,DGX,125.0,QUEST DIAGNOSTICS INC,Health Care,0.15015,1.0,False,False
2025-05-26,DHR,24.0,DANAHER CORP,Health Care,0.95397,1.0,False,False
2025-05-26,DIS,5.0,WALT DISNEY,Communication,3.47605,1.0,False,False
2025-05-26,DKS,162.0,DICKS SPORTING INC,Consumer Discretionary,0.07566,1.0,False,False
2025-05-26,DLR,,,,,0.0,False,False
2025-05-26,DOV,105.0,DOVER CORP,Industrials,0.19101,1.0,False,False
2025-05-26,DVA,168.0,DAVITA INC,Health Care,0.05152,1.0,False,False
2025-05-26,EA,25.0,ELECTRONIC ARTS INC,Communication,0.91914,1.0,False,False
2025-05-26,EBAY,,,,,0.0,False,False
2025-05-26,ECL,46.0,ECOLAB INC,Materials,0.5264,1.0,False,False
2025-05-26,ELV,35.0,ELEVANCE HEALTH INC,Health Care,0.68129,1.0,False,False
2025-05-26,EME,118.0,EMCOR GROUP INC,Industrials,0.1676,1.0,False,False
2025-05-26,EQIX,,,,,0.0,False,False
2025-05-26,ES,90.0,EVERSOURCE ENERGY,Utilities,0.24317,1.0,False,False
2025-05-26,EW,67.0,EDWARDS LIFESCIENCES CORP,Health Care,0.35145,1.0,False,False
2025-05-26,EXC,53.0,EXELON CORP,Utilities,0.46276,1.0,False,False
2025-05-26,EXPD,139.0,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,0.12339,1.0,False,False
2025-05-26,FBIN,169.0,FORTUNE BRANDS INNOVATIONS INC,Industrials,0.04776,1.0,False,False
2025-05-26,FDS,131.0,FACTSET RESEARCH SYSTEMS INC,Financials,0.14101,1.0,False,False
2025-05-26,FERG,81.0,FERGUSON ENTERPRISES INC,Industrials,0.28538,1.0,False,False
2025-05-26,FI,33.0,FISERV INC,Financials,0.71669,1.0,False,False
2025-05-26,FIS,71.0,FIDELITY NATIONAL INFORMATION SERV,Financials,0.33617,1.0,False,False
2025-05-26,FOX,111.0,FOX CORP CLASS B,Communication,0.18292,1.0,False,False
2025-05-26,FOXA,74.0,FOX CORP CLASS A,Communication,0.31137,1.0,False,False
2025-05-26,FTV,106.0,FORTIVE CORP,Industrials,0.18935,1.0,False,False
2025-05-26,GGG,143.0,GRACO INC,Industrials,0.11082,1.0,False,False
2025-05-26,GILD,20.0,GILEAD SCIENCES INC,Health Care,1.0636,1.0,False,False
2025-05-26,GIS,93.0,GENERAL MILLS INC,Consumer Staples,0.23467,1.0,False,False
2025-05-26,GPC,,,,,0.0,False,False
2025-05-26,GWW,62.0,WW GRAINGER INC,Industrials,0.37203,1.0,False,False
2025-05-26,HAL,133.0,HALLIBURTON,Energy,0.13709,1.0,False,False
2025-05-26,HBAN,113.0,HUNTINGTON BANCSHARES INC,Financials,0.17958,1.0,False,False
2025-05-26,HCA,40.0,HCA HEALTHCARE INC,Health Care,0.56584,1.0,False,False
2025-05-26,HD,6.0,HOME DEPOT INC,Consumer Discretionary,2.81823,1.0,False,False
2025-05-26,HIG,78.0,HARTFORD INSURANCE GROUP INC,Financials,0.29319,1.0,False,False
2025-05-26,HOLX,148.0,HOLOGIC INC,Health Care,0.09652,1.0,False,False
2025-05-26,HRL,163.0,HORMEL FOODS CORP,Consumer Staples,0.07156,1.0,False,False
2025-05-26,HUBB,,,,,0.0,False,False
2025-05-26,HUM,99.0,HUMANA INC,Health Care,0.21824,1.0,False,False
2025-05-26,ICE,,,,,0.0,False,False
2025-05-26,IDXX,72.0,IDEXX LABORATORIES INC,Health Care,0.32845,1.0,False,False
2025-05-26,IEX,145.0,IDEX CORP,Industrials,0.10676,1.0,False,False
2025-05-26,IFF,124.0,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,0.15039,1.0,False,False
2025-05-26,ILMN,147.0,ILLUMINA INC,Health Care,0.09978,1.0,False,False
2025-05-26,INCY,,,,,0.0,False,False
2025-05-26,INTC,26.0,INTEL CORPORATION CORP,Information Technology,0.90717,1.0,False,False
2025-05-26,INTU,8.0,INTUIT INC,Information Technology,2.12077,1.0,False,False
2025-05-26,IP,108.0,INTERNATIONAL PAPER,Materials,0.1864,1.0,False,False
2025-05-26,IPG,97.0,INTERPUBLIC GROUP OF COMPANIES INC,Communication,0.22239,1.0,False,False
2025-05-26,IQV,104.0,IQVIA HOLDINGS INC,Health Care,0.19897,1.0,False,False
2025-05-26,IR,88.0,INGERSOLL RAND INC,Industrials,0.25973,1.0,False,False
2025-05-26,IRM,98.0,IRON MOUNTAIN INC,Real Estate,0.22136,1.0,False,False
2025-05-26,IT,66.0,GARTNER INC,Information Technology,0.35544,1.0,False,False
2025-05-26,ITW,41.0,ILLINOIS TOOL INC,Industrials,0.56421,1.0,False,False
2025-05-26,JBHT,156.0,JB HUNT TRANSPORT SERVICES INC,Industrials,0.08702,1.0,False,False
2025-05-26,JCI,47.0,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.51422,1.0,False,False
2025-05-26,JNPR,137.0,JUNIPER NETWORKS INC,Information Technology,0.12402,1.0,False,False
2025-05-26,K,115.0,KELLANOVA,Consumer Staples,0.17816,1.0,False,False
2025-05-26,KDP,,,,,0.0,False,False
2025-05-26,KEYS,77.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.29398,1.0,False,False
2025-05-26,KMB,,,,,0.0,False,False
2025-05-26,KMX,161.0,CARMAX INC,Consumer Discretionary,0.07653,1.0,False,False
2025-05-26,KO,7.0,COCA-COLA,Consumer Staples,2.32605,1.0,False,False
2025-05-26,KVUE,65.0,KENVUE INC,Consumer Staples,0.36265,1.0,False,False
2025-05-26,LH,121.0,LABCORP HOLDINGS INC,Health Care,0.15858,1.0,False,False
2025-05-26,LII,128.0,LENNOX INTERNATIONAL INC,Industrials,0.14403,1.0,False,False
2025-05-26,LKQ,157.0,LKQ CORP,Consumer Discretionary,0.08394,1.0,False,False
2025-05-26,LNG,57.0,CHENIERE ENERGY INC,Energy,0.40766,1.0,False,False
2025-05-26,LOW,23.0,LOWES COMPANIES INC,Consumer Discretionary,0.97935,1.0,False,False
2025-05-26,LRCX,19.0,LAM RESEARCH CORP,Information Technology,1.09999,1.0,False,False
2025-05-26,LULU,85.0,LULULEMON ATHLETICA INC,Consumer Discretionary,0.27201,1.0,False,False
2025-05-26,MCO,37.0,MOODYS CORP,Financials,0.61012,1.0,False,False
2025-05-26,MELI,,,,,0.0,False,False
2025-05-26,MKC,132.0,MCCORMICK & CO NON-VOTING INC,Consumer Staples,0.14033,1.0,False,False
2025-05-26,MMC,28.0,MARSH & MCLENNAN INC,Financials,0.8909,1.0,False,False
2025-05-26,MOH,134.0,MOLINA HEALTHCARE INC,Health Care,0.137,1.0,False,False
2025-05-26,MRVL,42.0,MARVELL TECHNOLOGY INC,Information Technology,0.5503,1.0,False,False
2025-05-26,MSFT,1.0,MICROSOFT CORP,Information Technology,9.52923,1.0,False,False
2025-05-26,MTD,109.0,METTLER TOLEDO INC,Health Care,0.18573,1.0,False,False
2025-05-26,NDAQ,83.0,NASDAQ INC,Financials,0.28204,1.0,False,False
2025-05-26,NEM,52.0,NEWMONT,Materials,0.48327,1.0,False,False
2025-05-26,NLY,160.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.08129,1.0,False,False
2025-05-26,NOW,,,,,0.0,False,False
2025-05-26,NTAP,,,,,0.0,False,False
2025-05-26,NTRS,119.0,NORTHERN TRUST CORP,Financials,0.16412,1.0,False,False
2025-05-26,NUE,102.0,NUCOR CORP,Materials,0.20539,1.0,False,False
2025-05-26,NVDA,2.0,NVIDIA CORP,Information Technology,9.10979,1.0,False,False
2025-05-26,NXPI,48.0,NXP SEMICONDUCTORS NV,Information Technology,0.51382,1.0,False,False
2025-05-26,OC,152.0,OWENS CORNING,Industrials,0.09011,1.0,False,False
2025-05-26,ODFL,89.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.24757,1.0,False,False
2025-05-26,OKE,59.0,ONEOK INC,Energy,0.39829,1.0,False,False
2025-05-26,PAYX,58.0,PAYCHEX INC,Industrials,0.40095,1.0,False,False
2025-05-26,PEP,11.0,PEPSICO INC,Consumer Staples,1.40059,1.0,False,False
2025-05-26,PGR,15.0,PROGRESSIVE CORP,Financials,1.28227,1.0,False,False
2025-05-26,PHM,,,,,0.0,False,False
2025-05-26,PNC,43.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.53853,1.0,False,False
2025-05-26,PNR,136.0,PENTAIR,Industrials,0.12539,1.0,False,False
2025-05-26,PODD,112.0,INSULET CORP,Health Care,0.18209,1.0,False,False
2025-05-26,POOL,154.0,POOL CORP,Consumer Discretionary,0.08881,1.0,False,False
2025-05-26,PPG,101.0,PPG INDUSTRIES INC,Materials,0.2059,1.0,False,False
2025-05-26,PRU,82.0,PRUDENTIAL FINANCIAL INC,Financials,0.28419,1.0,False,False
2025-05-26,PSX,63.0,PHILLIPS,Energy,0.3711,1.0,False,False
2025-05-26,PWR,60.0,QUANTA SERVICES INC,Industrials,0.39291,1.0,False,False
2025-05-26,RAL,,,,,0.0,False,False
2025-05-26,RF,122.0,REGIONS FINANCIAL CORP,Financials,0.15429,1.0,False,False
2025-05-26,RIVN,150.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.09547,1.0,False,False
2025-05-26,RJF,,,,,0.0,False,False
2025-05-26,ROK,84.0,ROCKWELL AUTOMATION INC,Industrials,0.27581,1.0,False,False
2025-05-26,RPRX,,,,,0.0,False,False
2025-05-26,RVTY,,,,,0.0,False,False
2025-05-26,SJM,,,,,0.0,False,False
